# timestamp x y z q0 q1 q2 q3
0.100000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.150000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.200000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.250000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.300000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.350000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.400000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.450000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.500000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.550000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.600000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.650000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.700000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.750000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 0.000000 1.000000
0.800000000 -0.000000 -0.000000 0.000001 -0.000001 -0.000001 0.000000 1.000000
0.850000000 -0.000000 -0.000000 0.000001 -0.000001 -0.000001 0.000000 1.000000
0.900000000 -0.000000 -0.000000 0.000001 -0.000001 -0.000001 0.000000 1.000000
0.950000000 -0.000000 -0.000000 0.000001 -0.000001 -0.000001 0.000000 1.000000
1.000000000 -0.000000 -0.000000 0.000001 -0.000001 -0.000001 0.000000 1.000000
1.050000000 -0.000000 -0.000000 0.000001 -0.000001 -0.000001 0.000000 1.000000
1.100000000 -0.000000 -0.000000 0.000001 -0.000001 -0.000001 0.000000 1.000000
1.150000000 -0.000000 -0.000000 0.000002 -0.000002 -0.000001 0.000000 1.000000
1.200000000 -0.000000 -0.000000 0.000002 -0.000002 -0.000001 0.000000 1.000000
1.250000000 -0.000000 -0.000000 0.000002 -0.000002 -0.000001 0.000000 1.000000
1.300000000 -0.000000 -0.000000 0.000002 -0.000002 -0.000001 0.000000 1.000000
1.350000000 -0.000000 -0.000000 0.000002 -0.000002 -0.000001 0.000000 1.000000
1.400000000 -0.000000 -0.000000 0.000002 -0.000003 -0.000002 0.000000 1.000000
1.450000000 -0.000000 -0.000000 0.000002 -0.000003 -0.000002 0.000000 1.000000
1.500000000 -0.000000 -0.000000 0.000002 -0.000003 -0.000002 0.000000 1.000000
1.550000000 -0.000000 -0.000000 0.000002 -0.000003 -0.000002 0.000000 1.000000
1.600000000 -0.000000 -0.000000 0.000003 -0.000004 -0.000002 0.000000 1.000000
1.650000000 -0.000000 -0.000000 0.000003 -0.000004 -0.000002 0.000000 1.000000
1.700000000 -0.000000 -0.000000 0.000003 -0.000004 -0.000002 0.000000 1.000000
1.750000000 -0.000000 -0.000000 0.000004 -0.000005 -0.000003 0.000000 1.000000
1.800000000 -0.000000 -0.000000 0.000004 -0.000005 -0.000003 0.000000 1.000000
1.850000000 -0.000000 -0.000000 0.000004 -0.000005 -0.000003 0.000000 1.000000
1.900000000 -0.000000 -0.000000 0.000004 -0.000005 -0.000003 0.000000 1.000000
1.950000000 -0.000000 -0.000000 0.000005 -0.000006 -0.000003 0.000000 1.000000
2.000000000 -0.000000 -0.000000 0.000005 -0.000006 -0.000003 0.000000 1.000000
2.050000000 -0.000000 -0.000000 0.000005 -0.000006 -0.000003 0.000000 1.000000
2.100000000 -0.000000 -0.000000 0.000006 -0.000007 -0.000004 0.000000 1.000000
2.150000000 -0.000000 -0.000000 0.000006 -0.000007 -0.000004 0.000000 1.000000
2.200000000 -0.000000 -0.000000 0.000006 -0.000007 -0.000004 0.000000 1.000000
2.250000000 -0.000000 -0.000000 0.000007 -0.000008 -0.000005 0.000000 1.000000
2.300000000 -0.000000 -0.000000 0.000007 -0.000008 -0.000005 0.000000 1.000000
2.350000000 -0.000000 -0.000000 0.000007 -0.000009 -0.000005 0.000000 1.000000
